guest_id,spa_affinity_score,adventure_affinity_score,culture_affinity_score,dining_affinity_score,travel_type,budget_segment,stay_duration_days,weather_condition,rain_probability,event_category,event_popularity_score,event_indoor_flag,attraction_rating,seasonal_tourism_index,weather_activity_match,event_preference_alignment,overall_experience_score,recommended_experience,temperature
3833,0.1412988670425651,0.1697984237098881,0.7225950509422889,0.3605331307972541,Family,Mid-range,9,Sunny,62,Food Carnival,11,0,4.1,6,0.645396668563763,0.5411470833954964,11,City Tour,18.0
3834,0.2078681866898795,0.1245655718730883,0.7798833779134459,0.0350398587444552,Couple,Budget,2,Sunny,93,Cultural Fair,75,1,3.9,82,0.6238185028077631,0.1941815043437587,89,Spa Package,23.0
3835,0.2647106706341953,0.2539976817600161,0.8103372976393498,0.9391126766613784,Family,Luxury,2,Sunny,93,Sports Event,7,1,3.8,71,0.5152302551482486,0.1592482998133672,32,Spa Package,19.0
3836,0.3332007884010785,0.4123331411869066,0.503799313116754,0.4620099959992775,Family,Luxury,14,Sunny,53,Wellness Expo,95,1,4.4,25,0.3712723072511724,0.0294328812945875,80,Adventure Trek,19.0
3837,0.4838434624216162,0.6928621205959659,0.4985225656390211,0.3856534685953056,Solo,Luxury,6,Sunny,38,Music Festival,41,0,3.6,88,0.2269311210863989,0.683455828363728,6,Cultural Museum Visit,39.0
3838,0.5912026305144361,0.8218282444128456,0.9414059652906204,0.017595678517207,Family,Luxury,4,Snowy,19,Food Carnival,35,1,4.9,14,0.6343310581522034,0.483249993786439,6,Spa Package,26.0
3839,0.8902060023411266,0.4081893768967359,0.4435943878442714,0.7732599971594323,Business,Luxury,12,Sunny,98,Food Carnival,11,1,3.6,39,0.0636296494290363,0.421616323179479,62,Spa Package,24.0
3840,0.4545396187865375,0.8125735677620236,0.6776415543183052,0.6420161198551904,Family,Mid-range,7,Cloudy,60,Sports Event,70,1,4.9,32,0.0634250096379485,0.9571089720179088,11,Adventure Trek,39.0
3841,0.0731646445103396,0.3013494360525454,0.2094499435066837,0.98394315156342,Solo,Mid-range,11,Cloudy,96,Cultural Fair,93,0,3.7,53,0.727389964281411,0.3276305412717152,78,Food Experience,11.0
3842,0.9097630414129708,0.0050176078297975,0.1906946856518589,0.1591004866894761,Family,Budget,6,Cloudy,38,Food Carnival,68,0,3.7,69,0.8278051420454193,0.3912127569998969,32,Food Experience,26.0
3843,0.786802915122576,0.6463730958328189,0.2380912306002036,0.9861557312496,Family,Budget,11,Snowy,17,Wellness Expo,23,1,4.3,99,0.7712589910502217,0.2387224631131953,81,Spa Package,29.0
3844,0.1396360092480633,0.8713937081957888,0.7124587666038193,0.6530173692239506,Family,Mid-range,10,Rainy,87,Cultural Fair,4,1,4.9,49,0.5013739113131759,0.7310181166920999,99,Adventure Trek,32.0
3845,0.7631380249761088,0.3474841887411218,0.9017008952506936,0.6718330409455141,Solo,Mid-range,6,Rainy,27,Food Carnival,48,1,4.2,84,0.2019328139477895,0.96970262954049,8,Spa Package,33.0
3846,0.920768805869948,0.4522074163270735,0.669030063217109,0.3780837859643283,Family,Budget,8,Cloudy,40,Music Festival,99,0,3.7,22,0.7456040114151322,0.9706609522055262,75,Indoor Wellness Retreat,26.0
3847,0.1365154938695779,0.998403291974484,0.9300184912029048,0.506526850537166,Solo,Mid-range,8,Cloudy,98,Sports Event,13,0,4.2,41,0.041128631687485,0.2179296850286679,74,Cultural Museum Visit,25.0
3848,0.4516185210222976,0.2081297522317368,0.3683491490443036,0.9433831068336964,Couple,Mid-range,6,Rainy,30,Cultural Fair,9,1,4.2,56,0.7103557921375017,0.3476888812253227,39,Spa Package,12.0
3849,0.2883731975115523,0.197552156086729,0.0614127738794714,0.1106529770053387,Solo,Mid-range,11,Snowy,55,Sports Event,73,1,4.3,94,0.6807993527998294,0.5671550338820454,82,Food Experience,19.0
3850,0.8423138668094281,0.9372198365604768,0.2515764480125442,0.9642857662014312,Couple,Budget,14,Snowy,62,Sports Event,97,0,4.0,2,0.857813709637456,0.869543584797824,50,City Tour,18.0
3851,0.6358906847793886,0.2208691368380215,0.5154887451034024,0.7682040474447434,Couple,Mid-range,12,Snowy,56,Wellness Expo,92,0,4.8,38,0.8932685693552984,0.8267713479855471,66,City Tour,26.0
3852,0.5519559228295502,0.6671046757061313,0.5141689539404813,0.6807191480599821,Solo,Mid-range,11,Rainy,53,Wellness Expo,47,0,3.6,61,0.3533653313776556,0.4617158238220207,80,Adventure Trek,30.0
3853,0.0124706557923354,0.7690556453519605,0.0138856603189387,0.2585554210719215,Solo,Mid-range,1,Snowy,67,Cultural Fair,63,0,4.1,74,0.8001822037979482,0.9265857762689036,91,Cultural Museum Visit,34.0
3854,0.7517916395235155,0.7013118011668046,0.8073584118686569,0.0806975888489237,Business,Budget,7,Sunny,29,Wellness Expo,96,1,5.0,41,0.8729947668007687,0.7753073579770724,31,City Tour,39.0
3855,0.1342822433098076,0.7835657684255022,0.6292717329207131,0.3877404199770149,Solo,Mid-range,4,Rainy,77,Food Carnival,5,0,4.3,92,0.3119307628922305,0.736747599274194,19,Indoor Wellness Retreat,14.0
3856,0.2517768045730952,0.7170447881855974,0.1188015743637775,0.320720804976366,Family,Budget,1,Snowy,50,Sports Event,97,0,4.9,53,0.2776301537675681,0.4552064835147335,34,Cultural Museum Visit,29.0
3857,0.0662878685438363,0.5814849158381342,0.5941924533733393,0.0682323348097104,Family,Luxury,1,Snowy,16,Cultural Fair,90,0,4.7,62,0.1980193930784781,0.2021776881422979,22,Cultural Museum Visit,23.0
3858,0.0104208963102225,0.4911392808114838,0.3155795864237076,0.8889488950355194,Business,Budget,1,Cloudy,99,Food Carnival,96,1,4.0,14,0.335929019423791,0.442072527815865,16,Cultural Museum Visit,33.0
3859,0.7945389967067201,0.362873378079304,0.1226140274951511,0.6046718225397767,Business,Luxury,1,Snowy,40,Music Festival,4,0,4.3,24,0.5276821725045568,0.0659147066914709,37,Indoor Wellness Retreat,29.0
3860,0.200583000995472,0.1528334398094004,0.612282752224086,0.944863145434113,Business,Luxury,5,Snowy,50,Cultural Fair,4,1,4.9,56,0.5836961398570251,0.2249299626313694,85,Cultural Museum Visit,31.0
3861,0.7512550290374475,0.1559677093697833,0.0784397342204201,0.7994800244265843,Family,Budget,14,Sunny,79,Cultural Fair,55,0,4.9,56,0.68454887892547,0.5530246823851234,76,Spa Package,39.0
3862,0.6531733514627375,0.5052165550915146,0.3861893424565948,0.8047208171959999,Business,Mid-range,3,Rainy,82,Music Festival,35,0,4.3,75,0.3789360588328472,0.6376913742492999,8,Spa Package,37.0
3863,0.5381468387250621,0.9166165580109804,0.9728528346373364,0.9541305436611576,Business,Mid-range,1,Sunny,33,Music Festival,36,0,4.8,39,0.2337310401862475,0.3977389258919671,22,Indoor Wellness Retreat,30.0
3864,0.9424848973140724,0.4663220947441658,0.1450481300131799,0.6925546744118627,Business,Budget,7,Rainy,77,Food Carnival,46,1,3.7,23,0.9621344189572454,0.1507174666346354,3,Indoor Wellness Retreat,22.0
3865,0.7496834811657832,0.0610307655415136,0.0142461902312669,0.5559310983110713,Solo,Mid-range,8,Rainy,76,Sports Event,39,0,4.9,12,0.5917357492043916,0.6212658302421266,2,Adventure Trek,27.0
3866,0.8077568402817201,0.4806247504538001,0.1601440092571496,0.9336394991473728,Business,Luxury,3,Sunny,62,Music Festival,60,0,4.1,48,0.0139659684213171,0.4201088869569838,19,City Tour,13.0
3867,0.7924695289014866,0.4503079069331187,0.0814401383119267,0.1486627199384771,Couple,Budget,3,Snowy,42,Cultural Fair,25,0,4.5,65,0.5376529513500058,0.285296303586447,96,Indoor Wellness Retreat,11.0
3868,0.7325214062360927,0.1536104578663667,0.3370428053140379,0.588258655023729,Family,Luxury,13,Sunny,31,Music Festival,5,0,3.8,22,0.1382314263867529,0.0555809897464083,4,Indoor Wellness Retreat,36.0
3869,0.7249068662674713,0.7422739882378196,0.8814684903565282,0.0103199173635337,Family,Mid-range,5,Sunny,60,Sports Event,70,0,4.5,86,0.2981210678402051,0.8431002649069755,16,Indoor Wellness Retreat,38.0
3870,0.0622647694142417,0.3755627247292642,0.2696687137981711,0.336927235939873,Business,Luxury,6,Rainy,36,Food Carnival,65,1,4.0,75,0.2809978983966639,0.9515257036741902,16,Indoor Wellness Retreat,24.0
3871,0.5711173394530012,0.2587588591612032,0.3618790466345535,0.643918329070838,Family,Luxury,10,Snowy,77,Wellness Expo,79,1,3.7,41,0.0779430511841122,0.7504928487974477,36,City Tour,34.0
3872,0.0006441287280564,0.9084042835265106,0.0499999606407817,0.3036100554396085,Couple,Mid-range,3,Sunny,45,Music Festival,66,1,3.8,87,0.3749093195264786,0.6247885232253316,86,Spa Package,28.0
3873,0.8854221492857591,0.3476166191943632,0.6951566166226076,0.0938846919349739,Solo,Luxury,6,Cloudy,2,Sports Event,10,1,4.8,72,0.3927575090039613,0.5152699045128261,44,City Tour,24.0
3874,0.2657812832633895,0.0400116283750376,0.1296065440896614,0.354360181252495,Solo,Mid-range,10,Rainy,86,Wellness Expo,40,1,3.8,78,0.0020060948560793,0.8956323251385553,79,Cultural Museum Visit,19.0
3875,0.5077773343433782,0.5434562373182905,0.208550751476699,0.6938994269366483,Couple,Budget,14,Snowy,41,Wellness Expo,18,1,3.6,11,0.1209364103243419,0.8647083461907167,47,Indoor Wellness Retreat,11.0
3876,0.1432799009845499,0.562508300268976,0.9750150980161042,0.9310024711590612,Family,Budget,5,Rainy,23,Wellness Expo,49,0,4.1,70,0.1446349183573241,0.3101149048049597,21,Cultural Museum Visit,20.0
3877,0.5552280431994867,0.7129556018343611,0.0918482864699475,0.9487821069229092,Couple,Mid-range,7,Snowy,53,Sports Event,38,0,4.7,57,0.8039640568250865,0.8787864722776748,78,Adventure Trek,16.0
3878,0.0590010023266259,0.3541824872876123,0.3421842138004491,0.7631047577389597,Solo,Budget,4,Sunny,68,Sports Event,34,1,4.6,65,0.8976531157449942,0.5824434755805831,96,Adventure Trek,29.0
3879,0.1124908192275683,0.1599112272176627,0.67193423061697,0.7295925517600584,Business,Mid-range,6,Rainy,57,Music Festival,76,1,3.8,33,0.4202440378248617,0.0282277127184386,22,Cultural Museum Visit,13.0
3880,0.4464444296350592,0.8386998375529034,0.0343877891605135,0.779995027243477,Family,Mid-range,1,Cloudy,36,Wellness Expo,58,0,4.6,99,0.8521739497319913,0.8171451690006261,70,Adventure Trek,35.0
3881,0.0191812672039853,0.1924312596075142,0.3940540879566651,0.2616293690350061,Business,Budget,7,Cloudy,11,Food Carnival,53,0,3.5,29,0.5058816876956982,0.598839114179145,71,City Tour,23.0
3882,0.2968612883916472,0.2719561143163879,0.3533056912848544,0.3556864685007286,Family,Luxury,6,Rainy,64,Wellness Expo,44,0,4.9,28,0.5855581256527737,0.1262856943897223,17,Indoor Wellness Retreat,20.0
3883,0.9185815197444972,0.899982225642052,0.1304924277419772,0.4887984243665914,Family,Budget,5,Sunny,67,Music Festival,57,1,4.7,17,0.9783056735822216,0.7170495916602749,48,Spa Package,38.0
3884,0.9925870521822228,0.0553533969471652,0.600893980735903,0.1343962628351602,Business,Budget,13,Snowy,43,Sports Event,34,0,4.5,18,0.8996750933020269,0.0821264842221625,39,Food Experience,26.0
3885,0.0225728209861513,0.0335753645409565,0.21332280328631,0.0939315938041587,Couple,Luxury,1,Cloudy,26,Food Carnival,17,0,3.9,62,0.1995729275745722,0.8720750140729538,81,Indoor Wellness Retreat,14.0
3886,0.2018672972089998,0.4559915480039541,0.0290571831888342,0.4585290990146043,Business,Mid-range,13,Snowy,25,Cultural Fair,38,1,3.7,93,0.2039435445842137,0.7965088902386409,2,Indoor Wellness Retreat,25.0
3887,0.7469753203600581,0.9557104315775702,0.9973791865634346,0.0282533343970213,Couple,Mid-range,12,Cloudy,54,Food Carnival,81,1,4.2,84,0.6142606474293367,0.4762790717347833,10,Adventure Trek,22.0
3888,0.4118777499490129,0.1703947160979514,0.6383431563952798,0.2668370394277276,Couple,Budget,11,Cloudy,3,Cultural Fair,62,1,4.3,21,0.6066728053644083,0.7917123447667435,8,Spa Package,32.0
3889,0.0015464503520584,0.3775700515585409,0.8565159123559832,0.3098482642512796,Business,Luxury,7,Sunny,53,Music Festival,27,0,4.6,40,0.3732496000577511,0.3590091996133077,35,Indoor Wellness Retreat,14.0
3890,0.4253901077903267,0.0580911785550893,0.4154760281222018,0.2564479620560664,Couple,Budget,10,Rainy,80,Sports Event,67,1,3.6,42,0.2457759270731486,0.2586497113447699,83,Adventure Trek,20.0
3891,0.2149476082354886,0.8047671613493834,0.1655291458403258,0.3669138486711274,Business,Budget,6,Sunny,43,Wellness Expo,62,0,3.7,91,0.7590009506528065,0.6443369167746656,58,Indoor Wellness Retreat,18.0
3892,0.6285544012675747,0.7653675112378329,0.6467922967138202,0.735963957941618,Family,Luxury,2,Cloudy,53,Cultural Fair,27,0,4.5,58,0.0246489749036938,0.9351886598825956,21,Cultural Museum Visit,14.0
3893,0.4941625528516371,0.7520819088944658,0.1584037836193623,0.2875600146589008,Solo,Budget,14,Sunny,27,Cultural Fair,13,1,4.0,77,0.1678648873638279,0.7572593937230062,64,Food Experience,16.0
3894,0.7567047252183682,0.7225137154496937,0.5162563188945932,0.5049765306146923,Business,Mid-range,10,Snowy,15,Wellness Expo,62,1,4.7,47,0.5658334887126131,0.6113967591657755,80,Adventure Trek,25.0
3895,0.5948269117278887,0.7734305654161779,0.5873802268309257,0.5772309440806719,Business,Luxury,12,Rainy,3,Sports Event,23,1,3.9,47,0.2089074016751391,0.1329068370918115,96,Adventure Trek,39.0
3896,0.3891485745638477,0.1800123109560575,0.5727292324137399,0.932132158103802,Couple,Budget,2,Rainy,82,Music Festival,6,1,4.4,39,0.4741320379158379,0.7780591912053191,94,Spa Package,36.0
3897,0.0133866205924432,0.1734348207637546,0.1401779457555801,0.3591753569310348,Solo,Mid-range,2,Rainy,27,Food Carnival,98,1,3.6,62,0.1956393422939665,0.3725561544314845,5,Spa Package,26.0
3898,0.2343661561640112,0.6778747718052954,0.3787616516651356,0.2922955503853939,Family,Budget,13,Sunny,31,Cultural Fair,73,1,5.0,66,0.9632637367293376,0.6470968517127366,92,Indoor Wellness Retreat,26.0
3899,0.8507917776879277,0.32601128300651,0.5089760733631892,0.4062604933550705,Business,Budget,13,Cloudy,74,Wellness Expo,53,1,3.9,70,0.358583987192118,0.5582932593489897,15,Food Experience,20.0
3900,0.3177530542801283,0.9866787136282762,0.4482490360790436,0.4224447597298745,Couple,Mid-range,6,Cloudy,19,Food Carnival,92,1,4.9,6,0.5312598700840644,0.6109733519004619,6,Spa Package,35.0
3901,0.4643259279459938,0.160745838090713,0.0327266415879409,0.8953226186742895,Couple,Budget,10,Rainy,30,Cultural Fair,38,1,4.0,45,0.3578225223371107,0.185572806258223,4,City Tour,26.0
3902,0.8611886611401088,0.2812126209481634,0.9321232073152738,0.2006249639511644,Couple,Budget,5,Sunny,21,Cultural Fair,7,0,4.3,79,0.7709202934418622,0.976027825458313,70,Cultural Museum Visit,37.0
3903,0.7457262173203769,0.8888359669358834,0.5795396720161083,0.7295798353288041,Business,Luxury,12,Rainy,91,Food Carnival,70,1,3.6,28,0.3563289710101618,0.9895974802608014,18,Spa Package,23.0
3904,0.9795307537495004,0.9576170183076264,0.6407148036174471,0.8418869610447534,Business,Budget,13,Cloudy,34,Sports Event,81,0,4.6,60,0.2484261235515797,0.5981515340854274,48,City Tour,28.0
3905,0.613136303926007,0.905272556734737,0.4347193709614652,0.390432253490686,Family,Budget,10,Rainy,96,Wellness Expo,26,0,3.8,87,0.9855325783830914,0.402057934145864,18,Spa Package,39.0
3906,0.7820930784634872,0.4529259455791223,0.4121384975449453,0.1506280659697593,Solo,Budget,2,Sunny,86,Wellness Expo,74,0,3.5,80,0.3134677497383533,0.4013455095813105,89,Food Experience,32.0
3907,0.1346700057204712,0.230583065168797,0.0287095748894244,0.8887629307820512,Business,Mid-range,12,Cloudy,95,Cultural Fair,17,1,3.8,54,0.2545430717677586,0.9281412148944974,88,Food Experience,16.0
3908,0.8184678921178137,0.3796911943547252,0.5777878113233104,0.1472086508801813,Family,Luxury,14,Rainy,83,Music Festival,35,0,4.3,78,0.1307663551542756,0.8800218305321816,25,Spa Package,34.0
3909,0.0521970351774786,0.5038272842244874,0.8737465341760455,0.1031915811942809,Couple,Mid-range,2,Sunny,70,Cultural Fair,97,1,4.0,24,0.5583555821857049,0.639974316177701,35,Food Experience,12.0
3910,0.2529426180124348,0.7663136701923094,0.7746952268179373,0.2550070229776542,Couple,Budget,2,Sunny,94,Cultural Fair,83,0,3.5,16,0.1166402160556552,0.3657628316966587,90,Cultural Museum Visit,19.0
3911,0.2158750224449701,0.9926798863668584,0.7940905905892867,0.0323703912008677,Business,Luxury,12,Rainy,32,Food Carnival,77,0,3.7,9,0.7116902340064709,0.0512780018757026,52,Food Experience,27.0
3912,0.7110531722761908,0.0562796724163685,0.2225297480028053,0.0340198198346842,Couple,Luxury,1,Snowy,12,Wellness Expo,16,0,4.9,68,0.2978178155735179,0.976510827765278,98,Adventure Trek,36.0
3913,0.1918317235387168,0.6975049946376355,0.047814561956251,0.3020276772435917,Business,Budget,10,Sunny,58,Cultural Fair,44,1,3.9,20,0.8717756202610346,0.1877767837748207,45,Cultural Museum Visit,25.0
3914,0.9645163834234676,0.2563317895937927,0.7717718342426297,0.6472401155021592,Solo,Mid-range,3,Snowy,67,Food Carnival,82,0,4.9,71,0.5079049046674907,0.1924382154321483,21,Cultural Museum Visit,30.0
3915,0.4456675387212392,0.9068722050503112,0.9627900233578134,0.1345073238448337,Family,Mid-range,2,Snowy,13,Music Festival,87,0,4.9,43,0.0085167268593727,0.1673207183926789,45,Adventure Trek,37.0
3916,0.7102876108461715,0.2895597931638592,0.931074662790548,0.805908279832756,Couple,Budget,6,Snowy,56,Sports Event,84,0,4.2,80,0.4475543698996366,0.8791587070680433,64,Indoor Wellness Retreat,27.0
3917,0.9591154647353994,0.6158671120833725,0.0684837248522958,0.0457676658913106,Family,Budget,2,Rainy,83,Music Festival,30,1,4.3,11,0.4211138282432435,0.9863094229019992,65,Adventure Trek,28.0
3918,0.7240646296456591,0.962681646345496,0.9660984537703036,0.2412540532044799,Couple,Mid-range,9,Rainy,71,Music Festival,44,0,4.7,72,0.6970256290464688,0.9793372115874864,90,City Tour,27.0
3919,0.6553995544754513,0.7259173003231715,0.1238525711592188,0.5525377176841196,Business,Budget,6,Cloudy,33,Music Festival,49,1,5.0,87,0.1996297983131058,0.0599929552164939,62,City Tour,10.0
3920,0.0094155059183824,0.8717990420876983,0.5359029360031358,0.9957702971224518,Couple,Mid-range,4,Cloudy,17,Cultural Fair,17,0,4.8,81,0.6409893925244242,0.4925207960728039,26,City Tour,36.0
3921,0.3684035907888831,0.0305857274460437,0.2402763233729759,0.4547271134502113,Solo,Luxury,7,Sunny,26,Sports Event,52,0,4.0,32,0.087548446902027,0.2560220631897698,82,Spa Package,13.0
3922,0.7641969312856993,0.943044302090781,0.9391919854314046,0.7609450966220384,Couple,Luxury,4,Cloudy,95,Food Carnival,10,0,3.8,60,0.7868389527407896,0.0211680267045955,25,Spa Package,19.0
3923,0.866014674097643,0.2942229475145337,0.4502857923106427,0.0576501668668031,Business,Luxury,6,Cloudy,82,Sports Event,70,1,4.9,37,0.897028070926145,0.5948523791721343,43,City Tour,10.0
3924,0.0582639596477827,0.7119295844179443,0.735552598276724,0.4845521582066304,Couple,Budget,6,Cloudy,63,Music Festival,15,1,4.1,35,0.9410195807190812,0.3585976644230891,25,Indoor Wellness Retreat,27.0
3925,0.4805855569336865,0.7036375508299072,0.2949347622814403,0.8806487168957704,Business,Budget,3,Rainy,97,Sports Event,95,0,4.5,21,0.5088188064120694,0.4421088782911421,30,Cultural Museum Visit,33.0
3926,0.0758786753737265,0.4747879897174187,0.9287684413220634,0.4240869340106298,Couple,Budget,11,Sunny,40,Sports Event,13,1,4.8,90,0.2058518530104903,0.3646449819569644,79,Food Experience,32.0
3927,0.7678923155984331,0.8928263280523753,0.8504217455646534,0.7212371688298994,Solo,Luxury,8,Cloudy,22,Cultural Fair,73,0,4.4,15,0.0834564663894574,0.2959278788258637,11,Indoor Wellness Retreat,36.0
3928,0.7167396637966403,0.0907195178221657,0.2604165517289702,0.7516191673418343,Business,Budget,12,Snowy,23,Food Carnival,14,1,3.5,47,0.8023878708942886,0.8682405430083059,84,Spa Package,17.0
3929,0.9803415855051072,0.3689315943452601,0.3242583275761116,0.992181678445652,Business,Mid-range,14,Cloudy,47,Food Carnival,60,0,4.4,7,0.4978088600693329,0.3384596141035481,67,Food Experience,25.0
3930,0.762115673862866,0.055458417141366,0.8800841018963715,0.1770946394260031,Solo,Budget,9,Rainy,17,Cultural Fair,65,0,4.8,82,0.147812614348046,0.723694499075879,46,Indoor Wellness Retreat,36.0
3931,0.6783203447862853,0.0034050932684388,0.0198008552560169,0.655978481727651,Family,Budget,6,Snowy,70,Sports Event,7,0,4.9,31,0.8876734666656058,0.1775656327266085,84,Cultural Museum Visit,26.0
3932,0.3689494644436767,0.0604218953392141,0.531631888778611,0.3414385683112647,Couple,Luxury,5,Snowy,78,Food Carnival,89,0,3.7,3,0.992766301461876,0.1288351372439263,50,Indoor Wellness Retreat,15.0
3933,0.0066139826449972,0.3144255524401015,0.0824662282737822,0.5600150017990252,Couple,Luxury,11,Sunny,63,Sports Event,0,0,4.7,14,0.4739327013741561,0.5713167513131002,43,Food Experience,35.0
