guest_id,spa_affinity_score,adventure_affinity_score,culture_affinity_score,dining_affinity_score,travel_type,budget_segment,stay_duration_days,weather_condition,temparature,rain_probability,event_category,event_popularity_score,event_indoor_flag,attraction_rating,seasonal_tourism_index,weather_activity_match,event_preference_alignment,overall_experience_score,recommended_experience,temperature
3956,0.9179499157022004,0.5785965444281006,0.6087008646074616,0.3450693188108973,Family,Budget,7,Snowy,,65,Wellness Expo,31,1,4.7,98,0.4416001156827206,0.050718696131043406,59,Cultural Museum Visit,12.0
3957,0.9610749567237584,0.6326299203381083,0.38700442098925136,0.39733338555428843,Family,Budget,3,Rainy,,74,Cultural Fair,35,1,3.7,41,0.09134044133553965,0.3202836372420931,62,Adventure Trek,33.0
3958,0.4665934865588046,0.7286362927159725,0.6204772167324611,0.5095687420696978,Couple,Mid-range,8,Snowy,,76,Sports Event,80,1,4.9,55,0.6500235904665134,0.36160735759622487,33,Cultural Museum Visit,27.0
3959,0.8963955184386254,0.46720749124947303,0.2778951554459994,0.19166992398717764,Couple,Mid-range,7,Cloudy,,19,Wellness Expo,42,1,3.7,50,0.3176963715696107,0.19115523737356876,48,Cultural Museum Visit,17.0
3960,0.521907536246196,0.5509270338560874,0.33310015224287515,0.38492807789032346,Solo,Luxury,7,Rainy,,21,Sports Event,72,1,4.6,30,0.9497681514615833,0.20344272744910696,4,Spa Package,32.0
3961,0.5682479231012312,0.40502656639863466,0.05044993499547468,0.012618249293478323,Business,Mid-range,13,Cloudy,,86,Food Carnival,60,1,3.6,31,0.9167676426460616,0.22919228258208646,20,City Tour,12.0
3962,0.35009114797305274,0.9273881272512411,0.24193234874506186,0.7375914027037794,Couple,Budget,7,Cloudy,,2,Sports Event,64,1,3.6,30,0.7281208861800935,0.7810821937951266,40,City Tour,26.0
3963,0.6863575532134617,0.4389487801246099,0.4203991238448004,0.8187464703374807,Couple,Luxury,9,Rainy,,70,Cultural Fair,79,1,4.6,97,0.5718238309714018,0.4051422634260622,54,Indoor Wellness Retreat,15.0
3964,0.21991604642431972,0.20047406084325525,0.8498392257812221,0.3391865809610902,Solo,Budget,13,Rainy,,64,Sports Event,60,1,4.1,6,0.35164336234674953,0.8806381396465393,73,City Tour,14.0
3965,0.907774485051018,0.5752980908184053,0.13631793597756225,0.7327826349829618,Couple,Budget,10,Snowy,,27,Cultural Fair,4,1,3.9,62,0.08926471139163294,0.9476153314731802,79,City Tour,25.0
3966,0.9158032057356125,0.312848115546438,0.33865236821954603,0.8624357557410722,Family,Budget,4,Sunny,,77,Music Festival,53,1,4.5,83,0.9365162079640607,0.9342677655335262,4,Adventure Trek,18.0
3967,0.3183632638909921,0.7819120634111003,0.9891761658514775,0.7440788461432464,Couple,Budget,9,Snowy,,97,Wellness Expo,60,0,4.7,32,0.2980285585314201,0.22313994160466555,12,Indoor Wellness Retreat,34.0
3968,0.1421614635125158,0.7801810541469522,0.14900134126651865,0.8970383699041803,Business,Budget,8,Snowy,,86,Cultural Fair,43,0,4.8,78,0.7589522438336715,0.01310753533944009,16,City Tour,20.0
3969,0.9480455034927021,0.03236240623180442,0.19901457616569873,0.12098538708036644,Solo,Budget,2,Sunny,,67,Music Festival,49,1,3.9,2,0.8896085601168299,0.7554877549109169,77,City Tour,10.0
3970,0.40207634522440716,0.06796877828010517,0.2450757832953766,0.4331512530089696,Business,Mid-range,3,Sunny,,99,Food Carnival,30,1,4.0,15,0.4093127636238757,0.010790413915656605,45,Indoor Wellness Retreat,36.0
3971,0.033920383275723665,0.3959178197407246,0.5221039010677224,0.24367755513133382,Couple,Budget,1,Rainy,,71,Cultural Fair,70,0,4.4,9,0.3275796242590575,0.6092140607731888,72,Spa Package,37.0
3972,0.6700079567881504,0.1067292837185948,0.9826043402256717,0.016464556299324196,Business,Mid-range,14,Cloudy,,77,Food Carnival,78,0,4.5,77,0.49927517307287905,0.26348199922057847,96,Food Experience,33.0
3973,0.059046264293875717,0.9187834544788197,0.7697056434619903,0.692795937499395,Couple,Luxury,12,Cloudy,,2,Food Carnival,51,0,4.7,36,0.03866586136509609,0.8257288513108919,46,Adventure Trek,12.0
3974,0.8848354360777274,0.9035845299618733,0.10936074085383773,0.1838880618990696,Solo,Luxury,10,Cloudy,,26,Music Festival,0,1,4.9,36,0.053206959454738745,0.6334262271885072,13,Cultural Museum Visit,15.0
3975,0.7923420502610656,0.4354428542189137,0.35299319979659105,0.3455848155705564,Business,Mid-range,7,Sunny,,65,Music Festival,60,1,4.3,8,0.20114880495079535,0.16305787783305226,24,Adventure Trek,13.0
3976,0.06768795325840438,0.053920484062011664,0.4389281493763624,0.965425816430312,Family,Mid-range,14,Rainy,,52,Music Festival,70,1,5.0,52,0.6055762419041042,0.5103906641504888,79,Adventure Trek,35.0
3977,0.7353993209048878,0.7993496741299413,0.6579118913414567,0.3090602120702469,Couple,Luxury,3,Sunny,,55,Music Festival,88,0,4.1,48,0.24944748686294183,0.43040800134781465,82,Indoor Wellness Retreat,35.0
3978,0.2732506596055484,0.33874797640617715,0.3342156235471425,0.5385377439775219,Family,Luxury,1,Cloudy,,95,Cultural Fair,3,1,4.7,5,0.0949215107489757,0.2745195738227336,48,Cultural Museum Visit,39.0
3979,0.5561495277754464,0.3052846243045316,0.8686700076795549,0.0826331473869919,Business,Luxury,8,Cloudy,,68,Music Festival,4,0,4.0,25,0.7671047255326994,0.22790905683268092,0,City Tour,27.0
3980,0.6297994815693391,0.38521817861126406,0.236626574806458,0.6235329320317221,Solo,Budget,1,Sunny,,43,Music Festival,85,0,4.9,7,0.9609475276566083,0.39026120100146533,94,Indoor Wellness Retreat,26.0
3981,0.8869133324970839,0.8303309985053278,0.24242962089350495,0.80553606746039,Family,Luxury,14,Snowy,,1,Wellness Expo,21,0,3.5,46,0.06542574385593802,0.25700298334513405,39,Cultural Museum Visit,39.0
3982,0.7736676909082039,0.8493302949302963,0.3062883035202788,0.6564992225594474,Solo,Mid-range,11,Sunny,,85,Wellness Expo,63,1,3.9,80,0.9897511137261747,0.911877520408707,10,Spa Package,33.0
3983,0.35887971319589307,0.6428198372297621,0.544940483628798,0.965935730035356,Solo,Mid-range,10,Sunny,,74,Food Carnival,98,0,3.9,93,0.25406528261907635,0.12550605542210547,89,Adventure Trek,12.0
3984,0.5948422034421832,0.7251607122424291,0.3841718523791178,0.9048461142812828,Family,Mid-range,6,Rainy,,60,Music Festival,9,1,4.2,13,0.9907103024427623,0.9644463727061631,6,City Tour,14.0
3985,0.48769878655729515,0.22471536658173308,0.9376154804709269,0.4619591037091275,Business,Luxury,10,Rainy,,58,Food Carnival,74,1,3.8,58,0.7880353011191328,0.966927684532941,81,Food Experience,21.0
3986,0.6905944260670173,0.9896996780789797,0.4964782645125475,0.354517327497035,Family,Luxury,10,Rainy,,2,Sports Event,5,0,3.7,97,0.3944777284990738,0.2586041474826124,97,Cultural Museum Visit,34.0
3987,0.9636351450222055,0.9977215401001825,0.5753354645468375,0.5423488605858916,Family,Mid-range,13,Sunny,,66,Sports Event,71,0,4.0,65,0.4469105253797847,0.4527364238356243,9,Cultural Museum Visit,23.0
3988,0.6246776517045439,0.29615349811513114,0.6627888170875469,0.5109281406400382,Business,Mid-range,8,Cloudy,,85,Food Carnival,20,1,4.9,76,0.5634002404284268,0.7367682267396989,97,Cultural Museum Visit,30.0
3989,0.7209005442130236,0.13500737001237417,0.8405195929001156,0.6780982145746808,Solo,Budget,2,Cloudy,,20,Sports Event,64,1,4.7,37,0.9518781136821935,0.07590156557850436,77,Adventure Trek,32.0
3990,0.38185328401019514,0.9886109545642081,0.7659234230756277,0.560261020488634,Couple,Budget,4,Rainy,,61,Cultural Fair,50,1,4.4,86,0.643759509536146,0.5254096035855915,86,Spa Package,21.0
3991,0.9934962639171582,0.45708223066351517,0.09849235781921206,0.5941510505555272,Solo,Luxury,6,Rainy,,67,Wellness Expo,22,1,4.1,94,0.718932226474613,0.07270915281821966,22,Cultural Museum Visit,12.0
3992,0.6053180775881738,0.05796101137202225,0.7898468217746791,0.22715191800961443,Family,Mid-range,12,Snowy,,14,Sports Event,31,1,4.5,93,0.45347243052082487,0.6775298278906882,61,City Tour,23.0
3993,0.19096914554341338,0.7244906834674855,0.7660567314850986,0.2956929425365924,Solo,Budget,1,Rainy,,81,Sports Event,53,1,3.6,91,0.5390325348207518,0.2679583019998607,52,Food Experience,17.0
3994,0.7910434785975379,0.7882825916302522,0.4254124998063692,0.7505720111927034,Business,Luxury,11,Rainy,,41,Wellness Expo,78,1,4.3,88,0.1801427060669616,0.5907415605525979,76,Adventure Trek,23.0
3995,0.21415301580659407,0.5594625408165852,0.7256929320995318,0.2167256307993417,Solo,Luxury,4,Rainy,,40,Cultural Fair,41,0,4.4,36,0.47749134908430446,0.17522310173908828,50,Spa Package,23.0
3996,0.037975911161019504,0.45090609075809107,0.8715553388571168,0.5119420186512779,Solo,Luxury,4,Cloudy,,44,Cultural Fair,47,0,3.7,4,0.7497339246879944,0.326552989589898,15,Indoor Wellness Retreat,28.0
3997,0.1549070749676018,0.694010990281562,0.18893900145785059,0.30745819201566627,Solo,Mid-range,6,Snowy,,75,Music Festival,53,0,3.7,33,0.6659128037948319,0.4972093708802585,95,City Tour,20.0
3998,0.853970558333796,0.5892431002724924,0.7027372796765302,0.43855735725865186,Solo,Mid-range,13,Snowy,,96,Wellness Expo,64,0,4.8,6,0.9224684127400707,0.21347589132188594,92,City Tour,22.0
3999,0.7334252314342202,0.5296140409046569,0.44951459209275646,0.14521208245380113,Family,Luxury,12,Cloudy,,35,Wellness Expo,15,0,4.6,51,0.21409460538006464,0.4869406638816328,48,City Tour,10.0
4000,0.922918902728655,0.5656328093015632,0.7664636256456043,0.6200007822804122,Solo,Mid-range,10,Cloudy,,94,Food Carnival,56,1,4.2,14,0.8849539675264347,0.7730877725328632,47,Spa Package,28.0
4001,0.5243521828520602,0.3276892108127004,0.4288375997956495,0.5177310134839321,Family,Budget,13,Snowy,,59,Music Festival,97,0,4.7,46,0.6680097363651438,0.32081986257116857,48,Food Experience,30.0
4002,0.9626054111069712,0.9358174360726957,0.8702008452997875,0.9545177399786977,Family,Budget,3,Snowy,,61,Music Festival,74,1,5.0,35,0.28906799751173307,0.6146497192533005,86,Cultural Museum Visit,19.0
4003,0.9063525741800966,0.5349370222650646,0.15934379133275134,0.2753829478375065,Business,Luxury,12,Snowy,,45,Food Carnival,4,1,4.1,36,0.16421098607500384,0.3079810712118588,80,Indoor Wellness Retreat,15.0
4004,0.7692101428199264,0.6012670520629649,0.36056385256336654,0.3621212586328778,Couple,Budget,3,Sunny,,65,Wellness Expo,44,0,4.1,53,0.794596160215931,0.9576450571426919,42,Food Experience,18.0
4005,0.09514669859340308,0.812920791147876,0.4479940657878313,0.01761697478272717,Family,Luxury,14,Sunny,,44,Cultural Fair,49,1,4.2,22,0.8180771366873935,0.30425729656897305,28,Spa Package,38.0
4006,0.9226020748098586,0.4467536046130044,0.39944602867011636,0.9549152635839943,Couple,Budget,8,Sunny,,70,Sports Event,26,0,4.5,67,0.7366510144739804,0.024088745742509188,22,Indoor Wellness Retreat,35.0
4007,0.06315024512055412,0.6207992775972752,0.49606225192274,0.02038751534673089,Couple,Mid-range,13,Sunny,,55,Food Carnival,75,0,3.9,96,0.19778871309398716,0.8981396602040413,82,Indoor Wellness Retreat,18.0
4008,0.9830861322347463,0.39312964470486933,0.8264322441939222,0.1384071542191494,Family,Luxury,6,Snowy,,36,Food Carnival,57,0,4.4,65,0.4859285890042402,0.4925174851093481,85,Food Experience,22.0
4009,0.2510063034177522,0.9569678839988787,0.2492927693325876,0.4881024497066775,Solo,Budget,1,Cloudy,,76,Food Carnival,57,1,4.6,24,0.05414823924586176,0.2976438486062126,48,Cultural Museum Visit,10.0
4010,0.5935934788854491,0.6891430040709843,0.6653648093215822,0.5871781592058471,Family,Mid-range,6,Rainy,,75,Music Festival,16,0,3.8,60,0.26812615268573836,0.9622062922649691,91,City Tour,22.0
4011,0.7175676918993427,0.8847531113250924,0.2559696921050074,0.2588931247066003,Solo,Luxury,6,Rainy,,3,Sports Event,43,1,4.8,97,0.1792572425187492,0.07279178360219152,95,Food Experience,11.0
4012,0.42113505706857657,0.1687952159267886,0.8082243532879863,0.7614596594861072,Business,Luxury,14,Cloudy,,30,Music Festival,71,1,3.6,33,0.28511672623733375,0.6800172297633644,25,Food Experience,21.0
4013,0.33325887795130993,0.04162537436302827,0.10691932453428798,0.8580204424825205,Family,Luxury,10,Sunny,,64,Cultural Fair,89,0,4.1,67,0.45815843005075063,0.5148407831605993,73,Food Experience,39.0
4014,0.8311155143231691,0.5056688537720837,0.2379900882664009,0.469847449105413,Couple,Budget,8,Cloudy,,26,Cultural Fair,63,0,4.2,50,0.5969360190250431,0.27070967891686937,85,Food Experience,22.0
4015,0.450829463311627,0.8561485815930512,0.08625773788113411,0.5205242765453797,Solo,Mid-range,8,Snowy,,43,Wellness Expo,52,0,3.7,75,0.895895205377511,0.15721324423668825,80,Indoor Wellness Retreat,11.0
4016,0.27895682329346316,0.07522381383888921,0.594896474132058,0.43023527012320917,Family,Budget,6,Sunny,,20,Wellness Expo,10,0,4.8,83,0.035363526299115655,0.5930919113501484,30,Spa Package,33.0
4017,0.23744913204065288,0.21335528623496014,0.5867068862380855,0.39904178122583056,Couple,Luxury,7,Sunny,,49,Wellness Expo,86,1,4.5,56,0.28714001643256726,0.716289581246441,68,Adventure Trek,34.0
4018,0.9257948587502699,0.16759014593803812,0.22205154272277305,0.4931354393298014,Solo,Luxury,5,Snowy,,85,Wellness Expo,42,0,4.0,98,0.9317573236299339,0.7806732926373692,78,Adventure Trek,24.0
4019,0.8531219720633564,0.5411396176855161,0.6169318291702536,0.10900222746347865,Solo,Budget,1,Cloudy,,90,Food Carnival,17,0,3.8,36,0.8957230146665262,0.7249591938789393,46,Indoor Wellness Retreat,32.0
4020,0.2996177299710475,0.2096688709665081,0.21430485870314508,0.12353611623759464,Couple,Budget,11,Cloudy,,80,Food Carnival,72,1,3.6,88,0.5490291099604391,0.6554363833134891,3,Spa Package,36.0
4021,0.6641320268753468,0.473098752053439,0.27996035668582886,0.7439243288098524,Solo,Luxury,13,Sunny,,60,Music Festival,4,1,4.9,65,0.3407693442517058,0.7072722781718308,40,Food Experience,27.0
4022,0.0740619227774647,0.35636498839392994,0.45237606666721786,0.059244631312813656,Family,Budget,11,Cloudy,,6,Music Festival,17,1,3.8,71,0.9385300359910433,0.595026449837337,92,City Tour,14.0
4023,0.8567412222276066,0.01921053640285275,0.07563556425648765,0.6193685223938177,Family,Luxury,6,Rainy,,37,Sports Event,20,1,5.0,1,0.5304271224395692,0.24644818645804734,95,Cultural Museum Visit,25.0
4024,0.8786351102508003,0.17068587499838306,0.5266764331483091,0.7400974607881067,Couple,Luxury,5,Rainy,,49,Music Festival,80,1,4.1,19,0.2462151350212206,0.6692497139096648,27,Indoor Wellness Retreat,23.0
4025,0.33687568990460415,0.23443612874611386,0.595993132549155,0.10507540796857251,Business,Mid-range,11,Rainy,,96,Sports Event,87,0,3.7,56,0.8437948145645939,0.7015774948642891,76,Indoor Wellness Retreat,11.0
4026,0.5565373684030074,0.3114593556911286,0.9915625906594749,0.48130218462769037,Couple,Budget,5,Snowy,,45,Music Festival,1,1,5.0,33,0.5651258005562987,0.5313522103287391,52,Indoor Wellness Retreat,24.0
4027,0.6478472696275505,0.3240601193343914,0.2555410098741969,0.0559880091735252,Solo,Mid-range,2,Cloudy,,49,Cultural Fair,8,0,3.9,21,0.3032097249392215,0.5076331349549962,79,Indoor Wellness Retreat,13.0
4028,0.6195839667876343,0.07863449579100201,0.32631248776748756,0.2084552456944606,Solo,Budget,2,Rainy,,69,Sports Event,1,0,4.4,93,0.2950610401098367,0.17364504120044189,10,Cultural Museum Visit,24.0
4029,0.4185251563267318,0.4447457384374004,0.3965649152472259,0.0520830788708998,Business,Budget,1,Rainy,,74,Food Carnival,90,0,4.1,93,0.8299512352627059,0.042682405334015905,78,Food Experience,33.0
4030,0.8139944447037429,0.13553731255778556,0.7731483536084067,0.5977744617066226,Family,Budget,7,Snowy,,51,Food Carnival,55,1,4.6,26,0.6313822771218434,0.6617898579725914,7,City Tour,19.0
4031,0.5177143427522658,0.6655885269495697,0.6020486775428752,0.42423027723370665,Solo,Budget,8,Sunny,,85,Sports Event,76,1,4.9,48,0.4307373942595294,0.28489634259427166,88,Indoor Wellness Retreat,31.0
4032,0.03040016477797669,0.9177325006254681,0.9756061317934772,0.4805195042771361,Family,Luxury,13,Snowy,,12,Wellness Expo,85,1,4.1,7,0.13964576362856318,0.08973204466720786,11,Cultural Museum Visit,27.0
4033,0.10596772650865305,0.8596187082808454,0.11704082253039239,0.5482804047100477,Couple,Luxury,12,Rainy,,68,Cultural Fair,3,1,3.8,7,0.1051903068953507,0.12875454765747507,58,Cultural Museum Visit,12.0
4034,0.15755166626877526,0.9210561103210347,0.15950606193698436,0.7558019117711099,Business,Luxury,6,Sunny,,47,Music Festival,71,1,4.7,82,0.9322464533170595,0.3275375226880185,25,City Tour,17.0
4035,0.39814046746196685,0.33969121272111424,0.31085520925647747,0.44263793169071874,Business,Mid-range,12,Rainy,,71,Wellness Expo,74,0,3.9,28,0.03838978722491315,0.2438754641849753,45,City Tour,20.0
4036,0.5823352596885814,0.8865779253624059,0.19214744552552787,0.02291646140447412,Business,Mid-range,8,Sunny,,92,Music Festival,38,0,3.8,25,0.7780806481942592,0.711857063610995,40,City Tour,24.0
4037,0.6035357248776915,0.5214466342809042,0.17203217078976107,0.41665056739701756,Solo,Budget,14,Rainy,,59,Food Carnival,91,0,3.8,73,0.43399698435311573,0.3576534180013483,77,Food Experience,21.0
4038,0.8016254587546904,0.4261638032854995,0.5404737892235206,0.4931122139763905,Solo,Luxury,3,Snowy,,0,Cultural Fair,93,0,3.5,63,0.41740135391109,0.6522917579001087,36,Adventure Trek,30.0
4039,0.06386101060734117,0.7294445384892793,0.3365345439460018,0.09879910522569768,Solo,Mid-range,9,Rainy,,88,Wellness Expo,37,0,4.7,70,0.40700870454325644,0.7456191206042505,15,City Tour,25.0
4040,0.9693398080221748,0.895222557492792,0.2814027421029055,0.43702808451215436,Family,Budget,10,Rainy,,58,Sports Event,83,1,4.0,82,0.92604355742232,0.8083552055475007,40,Indoor Wellness Retreat,38.0
4041,0.4969317600596699,0.7859203130695778,0.3326858332787964,0.21873955789492228,Business,Budget,10,Rainy,,58,Cultural Fair,46,0,4.6,57,0.6710738149840454,0.5751941807482216,98,Food Experience,35.0
4042,0.5003828931820519,0.17396897437745829,0.3147153708075815,0.4098290764726945,Family,Mid-range,13,Cloudy,,8,Sports Event,9,1,4.2,45,0.5151528032950669,0.22357897310335584,78,Food Experience,38.0
4043,0.578817685441406,0.6457653424152072,0.8360240019599349,0.7196191710009382,Business,Budget,2,Rainy,,94,Wellness Expo,59,1,5.0,44,0.24831639986707077,0.11177690139385388,79,Cultural Museum Visit,11.0
4044,0.9547942377276548,0.17909905323350772,0.08000076503861109,0.7768165787609692,Business,Luxury,10,Snowy,,0,Cultural Fair,37,1,4.8,79,0.028489181757369364,0.9628063213043448,32,City Tour,23.0
4045,0.9630717848693746,0.48982729747572484,0.02047580575690089,0.9492386944018375,Couple,Luxury,8,Cloudy,,92,Wellness Expo,47,0,4.9,34,0.9114469177803548,0.4271149352604806,80,Food Experience,25.0
4046,0.722522606682398,0.8176113277630486,0.7453002540215582,0.9537912477893533,Solo,Budget,12,Sunny,,68,Food Carnival,23,0,4.7,92,0.7373084749169695,0.9151118326247027,88,Adventure Trek,10.0
4047,0.5561146934710273,0.6761010108934582,0.8400453692376505,0.15049164078856092,Family,Luxury,11,Snowy,,77,Cultural Fair,41,1,4.5,64,0.8534872960676646,0.8790113394379014,93,Adventure Trek,31.0
4048,0.4132850914040104,0.6752347084621189,0.7813577103420575,0.99275102625452,Couple,Budget,3,Sunny,,60,Cultural Fair,21,1,4.4,56,0.2619766834533451,0.3831141839237707,20,Indoor Wellness Retreat,14.0
4049,0.4129565634219614,0.6885584091506514,0.1260465839987056,0.899669214293721,Family,Mid-range,13,Rainy,,10,Cultural Fair,74,0,4.9,91,0.5453766916863938,0.1596509205274107,72,Food Experience,22.0
4050,0.6945454773093999,0.8051521974076605,0.15805659437389818,0.5612249682967224,Couple,Budget,13,Cloudy,,76,Wellness Expo,44,0,4.6,62,0.8558619531382785,0.1609118865071869,1,Food Experience,24.0
4051,0.5077484974813805,0.27682055697220387,0.5758812279769446,0.6758936869512291,Family,Budget,13,Sunny,,36,Wellness Expo,96,0,4.9,97,0.7559210753487174,0.2686458692832784,10,Cultural Museum Visit,21.0
4052,0.19255626037654372,0.3735230497771118,0.08326037423904087,0.29900566618583246,Business,Mid-range,11,Cloudy,,33,Food Carnival,18,1,4.8,83,0.8044248732421236,0.5295418931247441,48,City Tour,20.0
4053,0.6592737600225789,0.5905385373857309,0.04284890703009803,0.42534512946076164,Solo,Luxury,12,Rainy,,41,Food Carnival,34,0,3.5,64,0.33529618668208183,0.41438900433970516,59,City Tour,35.0
